0.009365068215746866,"under 575-mgt-1, the management members recommend that alexander and catawba counties be redefined to the asheville wage areas area of application."
0.009335148340153317,we are working out the logistics of how to share those with the members of the committee.
0.009297609700100065,it may be of some interest to this audience.
0.009294867150164109,this is my first meeting as well.
0.009294096459268262,that brings us up to the minutes of our april meeting.
0.00927766040358394,another turncoat.
0.009254744029952229,"that brings up old business items, of which we have five."
0.009220922321496398,"and again, as with the previous case, that entire msa under opm's regulatory criterion currently should be combined under just one wage area."
0.009189197335329422,so in view of that --
0.009155357091054821,"we don't have enough labor here, i think."
0.009124950798399372,this is her last meeting with us.
0.00912364565227205,all of these letters pertain to the proposal to combine fws wage areas that lie inside of gs locality pay areas.
0.009068640697473911,"so, anyway, enough of that."
0.009039378005037877,"good morning, everyone."
0.009031176016680895,"unless there is any further -- yes, sir?"
0.009008892404802933,"the next item is the final annual summary for 2011 that we approved at our april meeting, and so you have the final version in your folder."
0.008927653058607966,"regulation tends to be more permanent, because of the administrative procedures act public comment period."
0.008923632505124679,the current pay system approach for the vessel is that it's a set-aside wage schedule.
0.00881974104918085,i just want to recognize febbie.
0.008761138460176595,"i also received a letter from a mr. william hanrahan, who is master of the usnps ranger iii vessel."
0.008571534699815211,"the vessel transports both passengers and cargo to and from the isle royale national park in lake superior, and mr. hanrahan raises an issue concerning the members of his crew, who are   fws employees."
0.008456249621417703,"under new business, definition of hickory-lenoir-morganton, north carolina, msa 575-mgt-1."
0.008205228991869033,i try not to be pedantic.
0.008175321077002038,it's just a matter of reading.
0.008004125231016863,"unless there's some objection, we will adopt those minutes."
0.008002719995906508,"there are a bunch of announcements on the agenda, and you have the documents pertaining to the announcements in your folder and should have received them electronically ahead of time."
0.007972971818606506,"if we can address them by consensus in here, that is great."
0.007966574954113974,"mr. gary kistner, who introduced himself up front, has taken over for karl fendt in his analyst role."
0.00796079580236905,"alexander, burke, caldwell, and catawba counties, north carolina, comprise the hickory-lenoir-morganton, north carolina, msa, and that msa is currently split between asheville, north carolina, and charlotte, north carolina, wage areas."
0.007848255863723086,"hearing none, the minutes are adopted."
0.007840667717342686,--
0.007684393156728399,thank you for joining us.
0.007684393156728399,thank you for joining us.
0.007612876770947097,"somewhere else in our building, i think."
0.007472269890463113,and i felt badly for rex.
0.007302649274161921,"hearing no objection, we are adjourned."
0.0072642604092148936,the ranks of master and captain are similar.
0.00711827036755532,and welcome to you as well.
0.0070611033417419,so we couldnt actually adopt these?
0.006989147552355548,"the youngstown-warren-boardman, ohio- pennsylvania msa is split between the cleveland, oh, and pittsburgh, pa, wage areas."
0.006757562434696117,"i can introduce them, anyways, just quickly."
0.006436924486606595,we will miss her.
0.00620325016745966,it is anticipated soon.
0.006131408998359493,motion to adjourn.
0.006131408998359493,motion seconded.
0.006131408998359493,is there a motion to adjourn?
0.006117792774542495,so i'll be representing va from here.
0.005817899776634636,thank you.
0.005817899776634636,thank you.
0.005817899776634636,thank you.
0.005817899776634634,thank you.
0.005764737871953029,we appreciate that.
0.00566050188933544,no.
0.00419330176009715,ann marie hannon was the va representative.
0.0029606679651466195,madeline is researching that issue.
0.0014609598889577563,"trumbull and mahoning counties, ohio, and mercer county, pennsylvania, comprise the youngstown-warren-boardman, ohio-pennsylvania msa."
0.001316370017082307,yes.
0.001316370017082307,yes.
0.001316370017082307,"well, okay."
0.001316370017082307,welcome.
0.001316370017082307,okay.
0.001316370017082307,okay.
0.001316370017082307,okay.
0.001316370017082307,okay.
0.001316370017082307,okay.
0.001316370017082307,okay.
0.001316370017082307,okay.
0.001316370017082307,it is.
0.001316370017082307,is that under our rules?
